"Resp_id1","strata","bra10grp","aldergrp","udgrp","loengrp","int_resultat","metode","pervgt","A1","A1a","A3","A4","A5","A7","A8","A9","B1","B2","B3","B4","B5","B6","B7","B8","B9","B10","B11","B12","B13","B14","B15","C1","C2","C3","C4","C5","D1","D2","D3","D4","E3","E3a","E3b","E3c","E4","E4a","E4b","E4c","E1","E1a","E1b","E1c","E2","E2a","E2b","E2c","F1","F1a","F1b","F1c","F2","F2a","F2b","F2c","G1","G1a","G1b","G1c","G2","G2a","G2b","G2c","G3","G3a","G3b","G3c","H1","H2","H3","H4","J1","J2","ISCO_NU","ISCO_DA"
"LS818780",8,"9 Offentlig administration, undervisning og sundhed",2,3,3,1,2,1104.904573,1,NA,40,NA,1,1,1,1,2,4,1,5,2,4,4,2,3,5,3,4,2,5,3,1,1,3,3,2,3,3,5,4,2,3,1,1,1,1,1,1,5,3,NA,NA,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,70,2,2357,2343
"LS818959",10,"9 Offentlig administration, undervisning og sundhed",1,3,2,1,1,1075.374683,1,NA,62,NA,1,1,1,1,1,1,3,3,4,2,4,2,3,3,2,3,3,4,4,3,3,3,3,3,1,5,2,2,2,3,3,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,94,3,2341,9999
"LS819516",6,"2 Industri, råstofindvinding og forsyningsvirksomhed",2,2,2,1,1,1253.004105,1,NA,24,NA,2,NA,NA,NA,1,1,1,3,3,3,3,2,4,4,3,4,2,5,3,NA,NA,NA,NA,NA,1,3,3,2,5,NA,NA,NA,1,NA,2,1,2,NA,2,1,1,NA,2,1,5,NA,NA,NA,5,NA,NA,NA,2,NA,2,1,2,NA,2,1,5,NA,NA,NA,NA,NA,NA,NA,47,3,3323,9999
"LS819937",10,"6 Finansiering og forsikring",2,3,3,1,2,604.8789207,1,NA,36,NA,1,1,1,1,1,2,2,2,3,2,2,2,3,3,1,3,3,5,5,1,1,1,1,2,2,5,5,4,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,1,3,2,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,69,3,4110,4110
"LS820092",8,"9 Offentlig administration, undervisning og sundhed",1,3,2,1,2,1873.896811,1,NA,48,NA,1,1,2,2,5,3,2,5,2,1,5,1,2,2,3,2,5,5,5,3,1,3,1,1,1,5,5,3,2,2,2,1,5,3,NA,NA,5,3,NA,NA,1,3,1,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,48,3,2221,2221
"LS821612",8,"6 Finansiering og forsikring",2,2,4,1,1,1249.06286,1,NA,48,NA,1,1,1,1,2,2,2,4,2,2,4,3,2,2,2,3,3,5,4,1,1,3,1,1,1,5,3,2,2,3,3,1,1,3,3,1,2,3,3,1,1,3,3,1,5,3,NA,NA,5,3,NA,NA,1,1,3,1,3,1,3,1,5,9,NA,NA,NA,NA,NA,NA,39,9,3322,3322
"LS821788",10,"9 Offentlig administration, undervisning og sundhed",2,2,4,1,1,1328.178772,1,NA,94,NA,1,1,1,1,1,2,1,4,2,2,4,2,2,1,1,4,5,5,5,3,3,3,3,3,1,4,4,4,5,3,NA,NA,5,3,NA,NA,4,3,NA,NA,3,3,2,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,94,3,9701,9701
"LS822050",10,"2 Industri, råstofindvinding og forsyningsvirksomhed",2,2,2,1,1,410.7768526,1,NA,49,NA,1,2,2,1,1,1,1,4,2,2,2,3,2,3,3,3,1,2,2,3,1,3,3,3,1,5,4,1,1,3,3,2,2,1,3,2,2,1,3,2,4,1,NA,NA,4,1,NA,NA,4,1,NA,NA,1,1,3,1,1,1,3,1,1,3,3,1,NA,NA,NA,NA,40,3,2514,2514
"LS822335",5,"9 Offentlig administration, undervisning og sundhed",2,3,3,1,1,1366.995219,1,NA,82,NA,1,2,2,2,2,3,2,4,2,2,4,2,3,2,1,3,2,5,4,3,1,3,3,3,1,4,2,2,3,3,3,2,2,3,2,1,3,3,3,1,1,3,2,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,64,2,9705,1221
"LS822698",6,"2 Industri, råstofindvinding og forsyningsvirksomhed",2,2,2,1,1,1350.292582,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,3,25,3,9999,9999
"LS823272",7,"4 Handel og transport mv.",1,3,4,1,2,3947.258511,1,NA,48,NA,1,2,2,2,4,4,2,3,1,1,4,2,3,3,2,2,4,5,3,3,3,3,3,3,2,4,2,2,1,1,3,1,1,1,2,2,4,3,NA,NA,1,3,2,1,5,3,NA,NA,5,3,NA,NA,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,48,3,4110,4110
"LS825369",6,"2 Industri, råstofindvinding og forsyningsvirksomhed",2,3,4,1,1,1326.059778,1,NA,84,NA,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,5,5,5,5,3,3,3,3,3,1,5,2,2,3,3,3,2,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,3,3,3,2,3,3,3,2,3,3,3,2,NA,NA,NA,NA,84,3,2149,9999
"LS825381",1,"6 Finansiering og forsikring",1,2,4,1,2,3311.108675,1,NA,8,NA,1,2,2,2,3,3,2,3,2,2,2,2,2,2,2,4,4,4,4,1,2,1,3,3,1,4,2,3,3,2,3,2,4,1,NA,NA,3,1,2,2,2,3,3,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,8,2,3512,2511
"LS825641",8,"6 Finansiering og forsikring",1,3,4,1,2,1822.247406,1,NA,48,NA,1,1,1,1,3,1,2,4,2,1,4,1,2,2,2,1,3,4,4,3,3,3,3,3,1,4,2,2,2,3,2,2,5,3,NA,NA,5,3,NA,NA,1,3,3,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,39,3,2642,2642
"LS826047",6,"9 Offentlig administration, undervisning og sundhed",1,3,2,1,1,1621.650788,1,NA,30,NA,1,2,2,1,3,1,2,1,2,2,2,2,2,4,2,2,2,2,2,1,3,3,1,1,1,4,2,2,3,2,2,1,2,1,2,2,4,1,NA,NA,1,1,1,2,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,30,3,2357,9999
"LS826131",8,"5 Information og kommunikation",2,2,4,1,2,1142.690268,1,NA,4,NA,1,1,1,1,1,1,2,5,2,2,4,1,2,2,1,1,1,5,4,1,1,2,1,1,1,5,2,1,1,3,3,1,1,3,3,1,1,3,3,1,4,3,NA,NA,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,10,3,3322,3322
"LS826588",3,"6 Finansiering og forsikring",2,2,3,1,2,2651.091829,1,NA,98,NA,1,2,2,2,1,4,2,3,2,3,3,2,4,3,3,2,2,2,4,1,1,2,1,3,2,5,3,3,4,1,NA,NA,5,3,NA,NA,5,3,NA,NA,1,1,2,1,5,3,NA,NA,5,3,NA,NA,1,1,2,1,4,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,98,3,2411,2411
"LS827656",10,"4 Handel og transport mv.",2,2,2,1,1,410.7768526,1,NA,53,NA,1,2,2,2,2,2,2,4,3,3,4,2,3,3,3,4,4,5,4,3,3,3,3,3,2,4,2,2,5,3,NA,NA,5,3,NA,NA,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,1,3,2,1,5,3,NA,NA,NA,NA,NA,NA,27,3,3512,3512
"LS828416",8,"4 Handel og transport mv.",2,2,4,1,2,1249.06286,1,NA,64,NA,1,1,1,1,1,2,1,3,2,2,4,2,2,2,1,4,1,5,2,3,3,3,3,3,2,3,4,2,2,3,2,2,5,3,NA,NA,2,3,2,1,1,3,3,1,5,3,NA,NA,5,3,NA,NA,1,3,2,1,3,3,2,2,5,3,NA,NA,NA,NA,NA,NA,16,3,1221,1221
"LS829056",6,"9 Offentlig administration, undervisning og sundhed",3,3,3,1,2,454.3670853,1,NA,84,NA,1,1,1,1,2,3,2,5,2,2,2,2,2,2,2,5,2,5,5,3,3,3,3,3,1,5,2,2,3,3,1,1,5,3,NA,NA,5,3,NA,NA,3,3,1,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,84,3,2341,2341
"LS829208",8,"5 Information og kommunikation",1,2,2,1,2,2018.055098,1,NA,48,NA,1,1,1,1,1,1,1,1,3,3,2,2,4,5,4,1,3,2,5,3,3,3,3,3,2,2,5,4,3,3,3,2,4,3,NA,NA,4,3,NA,NA,3,3,3,2,2,1,3,2,5,3,NA,NA,2,1,2,2,2,1,2,2,3,2,2,3,NA,NA,NA,NA,48,2,2432,9999
"LS830281",4,"9 Offentlig administration, undervisning og sundhed",1,1,1,1,1,1712.632926,1,NA,98,NA,2,NA,NA,NA,1,1,4,1,2,2,1,2,2,9,1,4,1,4,9,NA,NA,NA,NA,NA,1,4,2,2,2,NA,2,1,5,NA,NA,NA,5,NA,NA,NA,1,NA,2,1,5,NA,NA,NA,5,NA,NA,NA,3,NA,2,1,5,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,98,3,5321,9999
"LS830402",8,"4 Handel og transport mv.",2,3,2,1,1,1156.553978,1,NA,40,NA,1,1,1,1,1,5,3,3,5,5,1,2,5,5,3,2,2,3,3,3,3,3,3,3,4,2,4,5,5,3,NA,NA,1,3,3,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,48,3,4412,9999
"LS830740",5,"9 Offentlig administration, undervisning og sundhed",2,1,1,1,1,3405.335056,2,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,3,82,3,9999,9999
"LS831525",8,"9 Offentlig administration, undervisning og sundhed",1,3,3,1,2,1822.247406,2,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,4,17,3,9999,9999
"LS832511",6,"3 Bygge og anlæg",1,1,1,1,1,1928.487304,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,5,5,11,3,9999,9999
"LS833038",6,"2 Industri, råstofindvinding og forsyningsvirksomhed",3,2,3,1,2,391.4285186,1,NA,5,NA,1,1,1,1,2,2,1,4,2,3,4,3,2,2,3,3,2,5,4,3,3,3,3,3,1,5,2,2,2,3,1,1,5,3,NA,NA,5,3,NA,NA,1,3,1,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,5,3,3139,4110
"LS833179",4,"2 Industri, råstofindvinding og forsyningsvirksomhed",3,2,4,1,1,700.7192209,1,NA,74,NA,1,2,2,2,1,2,2,4,2,3,4,2,2,2,2,2,1,4,4,3,3,3,3,3,1,5,2,3,3,1,3,1,4,2,NA,NA,3,1,1,1,2,3,3,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,93,2,1324,1120
"LS834303",6,"4 Handel og transport mv.",3,2,2,1,2,575.8883656,1,NA,11,NA,1,1,1,1,1,1,2,3,2,1,2,1,1,1,1,4,1,1,4,3,3,3,3,3,1,5,2,3,1,3,2,1,1,3,2,1,4,3,NA,NA,1,3,2,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,82,3,5120,5120
"LS834685",6,"3 Bygge og anlæg",2,2,3,1,2,1165.832735,1,NA,91,NA,1,1,1,2,1,1,1,4,3,3,5,2,2,1,2,3,2,5,4,1,3,3,1,1,1,5,2,3,4,3,NA,NA,5,3,NA,NA,4,3,NA,NA,2,1,2,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,89,3,7114,7114
"LS835363",8,"9 Offentlig administration, undervisning og sundhed",2,3,3,1,2,998.5319806,1,NA,48,NA,1,2,2,1,4,3,2,5,2,3,3,2,2,2,2,4,5,5,5,3,3,3,3,3,1,5,3,2,3,3,3,2,5,3,NA,NA,5,3,NA,NA,2,3,3,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,69,3,3412,3412
"LS835678",4,"2 Industri, råstofindvinding og forsyningsvirksomhed",3,1,2,1,1,794.7383535,1,NA,76,NA,1,1,1,1,1,1,3,3,3,3,3,3,3,1,4,3,1,1,3,3,3,3,3,3,3,5,2,4,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,3,1,2,1,3,1,2,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,76,3,8189,9999
"LS835989",4,"9 Offentlig administration, undervisning og sundhed",1,2,2,1,1,1716.497617,1,NA,68,NA,1,2,2,2,2,3,1,4,2,2,3,4,2,2,4,2,5,5,3,1,1,2,1,1,1,5,3,3,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,999,9,4120,4120
"LS836031",8,"4 Handel og transport mv.",2,2,4,1,2,1249.06286,1,NA,48,NA,1,1,1,1,1,1,1,3,2,2,3,2,2,2,3,2,2,5,4,3,3,3,3,3,2,4,3,3,4,3,NA,NA,5,3,NA,NA,4,3,NA,NA,3,3,3,1,5,3,NA,NA,5,3,NA,NA,4,1,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,25,3,2411,2411
"LS836303",7,"5 Information og kommunikation",1,3,2,1,2,3658.676741,1,NA,48,NA,1,1,1,1,1,1,2,4,3,1,3,2,3,2,2,3,2,3,3,3,3,3,3,3,1,5,2,1,4,3,NA,NA,4,3,NA,NA,5,3,NA,NA,3,3,3,1,5,3,NA,NA,5,3,NA,NA,4,3,NA,NA,5,3,NA,NA,4,3,NA,NA,NA,NA,NA,NA,31,3,2641,2641
"LS837041",6,"2 Industri, råstofindvinding og forsyningsvirksomhed",2,2,3,1,2,1165.832735,1,NA,5,NA,1,1,1,1,1,1,2,2,2,3,3,2,3,3,1,1,2,2,3,3,3,3,3,3,1,5,2,3,3,3,2,2,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,1,3,2,1,1,3,2,2,1,3,2,1,1,3,2,1,1,3,2,2,NA,NA,NA,NA,5,3,8183,8183
"LS837938",4,"9 Offentlig administration, undervisning og sundhed",2,1,2,1,2,1350.827496,1,NA,98,NA,1,1,1,1,1,2,2,3,2,2,1,2,2,1,5,3,5,5,1,3,3,3,3,3,1,5,4,3,4,3,NA,NA,5,3,NA,NA,3,3,2,1,1,3,2,1,5,3,NA,NA,5,3,NA,NA,1,3,2,1,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,83,3,4313,4313
"LS838251",7,"9 Offentlig administration, undervisning og sundhed",2,2,2,1,2,2359.080436,1,NA,48,NA,1,1,2,1,1,2,1,3,2,4,4,3,1,2,2,3,1,5,3,1,1,3,3,2,4,3,4,5,1,3,1,1,5,3,NA,NA,5,3,NA,NA,4,2,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,40,3,2320,2320
"LS838269",4,"4 Handel og transport mv.",2,2,3,1,2,1002.412804,1,NA,76,NA,1,1,1,1,2,2,2,2,3,3,2,4,2,2,5,2,4,5,4,3,3,3,3,3,1,5,2,2,2,3,1,1,5,3,NA,NA,4,3,NA,NA,2,1,2,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,76,3,2423,2423
"LS838339",9,"1 Landbrug, skovbrug og fiskeri",2,1,4,1,1,2825.195278,1,NA,14,NA,1,2,2,1,1,2,2,3,4,3,3,1,2,2,2,2,2,2,3,3,3,3,3,3,2,5,2,2,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,94,2,8320,9999
"LS838757",8,"9 Offentlig administration, undervisning og sundhed",1,3,2,1,1,1980.269403,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,999,3,9999,9999
"LS839772",8,"8 Erhvervsservice",1,3,3,1,1,1928.619998,1,NA,48,NA,2,NA,NA,NA,1,1,1,2,2,2,2,3,4,2,2,2,3,3,3,NA,NA,NA,NA,NA,2,4,2,1,1,NA,2,2,3,NA,2,2,4,NA,NA,NA,1,NA,2,1,5,NA,NA,NA,5,NA,NA,NA,3,NA,2,2,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,62,3,2141,9999
"LS840141",8,"2 Industri, råstofindvinding og forsyningsvirksomhed",2,3,4,1,2,998.5319806,1,NA,45,NA,1,1,1,2,2,2,2,3,2,2,3,3,2,2,3,3,2,4,3,3,3,3,3,3,1,3,2,2,4,2,NA,NA,5,3,NA,NA,5,3,NA,NA,1,3,3,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,45,3,9705,4110
"LS840737",4,"2 Industri, råstofindvinding og forsyningsvirksomhed",2,2,4,1,2,1002.412804,1,NA,98,NA,1,1,1,1,1,1,1,3,1,1,4,1,1,2,1,2,2,5,3,3,3,3,3,3,2,5,2,2,1,3,1,1,5,3,NA,NA,5,3,NA,NA,1,3,1,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,98,3,1219,1219
"LS841720",3,"4 Handel og transport mv.",3,2,1,1,2,2050.427777,1,NA,93,NA,1,1,1,1,2,2,2,4,4,4,4,4,2,2,2,4,4,5,5,1,2,2,1,1,1,5,2,3,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,1,3,2,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,93,3,3313,3313
"LS844304",6,"6 Finansiering og forsikring",1,2,1,1,1,1558.712221,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,1,48,3,9999,9999
"LS844825",4,"2 Industri, råstofindvinding og forsyningsvirksomhed",1,1,1,1,1,1967.028485,1,NA,15,NA,2,NA,NA,NA,1,2,3,4,3,2,4,2,2,2,2,4,2,4,4,NA,NA,NA,NA,NA,1,4,2,2,3,NA,2,1,4,NA,NA,NA,4,NA,NA,NA,2,NA,2,1,5,NA,NA,NA,5,NA,NA,NA,4,NA,NA,NA,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,15,3,9705,9999
"LS844863",6,"9 Offentlig administration, undervisning og sundhed",3,2,2,1,2,575.8883656,1,NA,57,NA,1,1,1,1,1,1,2,1,2,4,3,4,5,4,4,3,3,5,4,2,2,1,2,3,2,3,3,3,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,64,3,5329,2320
"LS845171",8,"8 Erhvervsservice",1,2,1,1,2,2018.055098,1,NA,22,NA,1,1,2,2,1,1,2,3,2,1,3,3,2,4,2,3,1,4,1,1,1,1,2,3,2,5,4,1,1,1,2,1,3,1,1,2,3,1,2,1,1,1,3,1,2,1,1,1,4,1,NA,NA,1,1,1,1,1,1,1,1,1,1,3,1,NA,NA,NA,NA,36,3,2411,2411
"LS845912",8,"2 Industri, råstofindvinding og forsyningsvirksomhed",2,2,4,1,2,1249.06286,1,NA,34,NA,1,1,1,1,1,2,2,4,2,2,5,3,3,3,3,2,2,5,4,3,3,3,3,3,2,5,2,2,2,1,2,1,5,3,NA,NA,4,3,NA,NA,1,3,2,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,4,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,36,3,3119,3119
"LS846060",8,"8 Erhvervsservice",1,3,4,1,2,1928.619998,1,NA,23,NA,1,2,2,2,1,1,1,4,1,1,4,1,1,1,1,2,2,5,3,3,3,3,3,3,1,5,2,1,1,1,3,1,1,1,1,1,3,1,1,2,1,3,3,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,48,3,2164,2164
"LS846338",5,"4 Handel og transport mv.",3,3,1,1,2,2124.951005,2,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,6,6,11,3,9999,9999
"LS847533",3,"9 Offentlig administration, undervisning og sundhed",1,3,2,1,2,2457.975722,1,NA,13,NA,1,1,1,1,2,2,2,4,2,2,2,2,3,3,2,2,2,3,4,1,1,3,3,3,2,4,4,4,2,3,3,2,5,3,NA,NA,5,3,NA,NA,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,75,1,2264,2264
"LS847809",4,"6 Finansiering og forsikring",2,3,4,1,1,798.9269593,1,NA,74,NA,1,1,1,2,2,2,2,4,2,2,4,2,2,2,2,2,3,5,5,1,1,2,1,1,1,4,2,2,3,1,2,2,4,1,NA,NA,4,1,NA,NA,1,3,2,2,5,3,NA,NA,5,3,NA,NA,4,1,NA,NA,4,1,NA,NA,2,1,3,2,NA,NA,NA,NA,74,3,1120,1120
"LS848051",5,"9 Offentlig administration, undervisning og sundhed",1,2,2,1,1,3333.323651,1,NA,86,NA,2,NA,NA,NA,2,2,2,5,3,1,3,2,3,2,3,4,2,5,4,NA,NA,NA,NA,NA,1,3,2,2,1,NA,1,1,5,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,86,3,9705,9999
"LS848066",8,"4 Handel og transport mv.",2,2,4,1,2,1249.06286,1,NA,24,NA,1,1,1,1,2,2,1,3,1,2,4,2,1,1,4,2,1,5,3,3,3,3,3,3,1,2,4,2,3,3,3,2,1,3,3,1,3,3,3,1,1,3,3,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,46,3,2424,1221
"LS848177",4,"9 Offentlig administration, undervisning og sundhed",2,3,3,1,2,798.9269593,1,NA,98,NA,1,1,1,1,4,3,2,2,2,3,4,2,4,3,5,2,3,5,5,3,3,3,3,3,2,4,3,3,1,3,3,2,5,3,NA,NA,5,3,NA,NA,1,3,3,2,5,3,NA,NA,5,3,NA,NA,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,98,3,3333,3333
"LS848264",2,"6 Finansiering og forsikring",1,2,1,1,1,1571.668919,1,NA,85,NA,2,NA,NA,NA,1,2,2,3,2,2,5,2,3,2,2,4,2,1,4,NA,NA,NA,NA,NA,2,5,2,2,2,NA,1,1,5,NA,NA,NA,1,NA,1,1,1,NA,1,1,5,NA,NA,NA,5,NA,NA,NA,1,NA,1,1,1,NA,1,1,5,NA,NA,NA,NA,NA,NA,NA,98,3,3321,9999
"LS848652",1,"9 Offentlig administration, undervisning og sundhed",2,3,2,1,1,1969.372655,1,NA,35,NA,1,1,1,1,2,2,2,3,3,2,3,2,3,4,4,4,3,5,4,3,3,3,3,3,2,4,3,3,1,3,1,2,2,3,1,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,35,3,2221,2221
"LS849404",8,"6 Finansiering og forsikring",2,2,4,1,2,1249.06286,1,NA,20,NA,1,1,1,1,2,3,3,3,3,2,5,2,4,2,3,2,3,5,4,3,3,3,3,3,2,5,3,2,3,1,3,1,2,3,1,1,1,3,1,1,1,3,2,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,20,2,2412,2412
"LS850382",4,"4 Handel og transport mv.",1,2,1,1,2,1970.893176,2,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,6,6,98,3,9999,9999
